,acousticness,artist_name,danceability,duration_s,energy,instrumentalness,key,liveness,loudness,mode,music_genre,obtained_date,popularity,speechiness,tempo,MvOut,track_name,valence
4122,0.933,Luigi Boccherini,0.388,209.707,0.0162,0.000331,A,0.112,-22.537513908694283,Major,Classical,3-Apr,40.0,0.0463,126.167,MvOut.No,"String Quintet No. 6 in E Major, Op. 11, No. 5: String Quintet no.6 in E major, op.11 no.5: III. Minuetto - Trio",0.348
4123,0.972,Howard Shore,0.241,84.307,0.0115,0.662,A,0.0852,-20.184,Minor,Classical,4-Apr,44.0,0.0412,59.353,MvOut.No,Éowyn's Dream,0.0374
4124,0.988,Wolfgang Amadeus Mozart,0.278,245.227,0.0935,2.79e-06,D#,0.0845,-20.184,Major,Classical,3-Apr,34.0,0.0451,133.805,MvOut.Yes,"Vado, ma dove? oh Dei!, K. 583",0.123
4125,0.984,Jacques Offenbach,0.351,218.067,0.0766,0.0,G,0.678,-18.893,Major,Classical,3-Apr,0.0,0.0318,66.263,MvOut.No,"Les contes d'Hoffmann, Act II: Jour et nuit je me mets en quatre (Live)",0.0757
4126,0.986,Frédéric Chopin,0.228,110.84,0.284,0.20519859150393796,C,0.0831,-18.893,Major,Classical,4-Apr,44.0,0.0318,131.487,MvOut.No,"Etude in F, Op.25 No. 3",0.381
4127,0.944,Johann Sebastian Bach,0.209,378.307,0.136,0.17129142945894718,C,0.107,-22.566,Minor,Classical,3-Apr,40.0,0.0421,89.706,MvOut.No,"Cello Suite No. 5 in C Minor, BWV 1011: I. Prélude",0.302
4128,0.993,Johann Sebastian Bach,0.31,231.133,0.161,0.305,D,0.239,-22.144,Minor,Classical,4-Apr,21.0,0.0481,79.563,MvOut.No,"Violin Partita No. 2 in D Minor, BWV 1004: IV. Gigue",0.751
4129,0.938,Camille Saint-Saëns,0.216,142.293,0.0131,0.305,A,0.0933,-21.294,Minor,Classical,4-Apr,36.0,0.0406,134.17700000000002,MvOut.No,Carnival of the Animals: VII. Aquarium,0.0498
4130,0.983,empty_field,0.259,251.213,0.0625,3.59e-06,G,0.1,-21.294,Major,Classical,3-Apr,43.0,0.0483,76.58800000000001,MvOut.No,"Monteverdi: L'incoronazione di Poppea, SV 308, Act 3: ""Pur ti miro"" (Neron, Popea)",0.182
4131,0.993,Leoš Janáček,0.363,225.728,0.0206,0.000112,G#,0.0997,-25.224,Minor,Classical,3-Apr,32.0,0.0421,74.258,MvOut.No,"On the Overgrown Path, JW VIII/17, Book 1: No. 10, The Barn Owl Has Not Flown Away!",0.0588
4132,0.024,empty_field,0.468,234.293,0.591,0.000112,G#,0.0975,-5.453,Major,Classical,4-Apr,27.0,0.0351,123.075,MvOut.No,Christmas Dreams - Remastered,0.19
4133,0.927,Yo-Yo Ma,0.522,258.2035009185427,0.144,0.1785525531833693,D,0.104,-19.942,Major,Classical,4-Apr,24.0,0.0381,131.025,MvOut.No,The Wassail Song / All Through the Night,0.384
4134,0.922,Ludwig van Beethoven,0.192,322.6,0.0256,0.23609430608186657,D,0.487,-23.898,Major,Classical,4-Apr,31.0,0.0441,140.744,MvOut.No,"Beethoven: Symphony No. 9 in D Minor, 'Choral', Op. 125: IV. Presto - Allegro assai",0.108
4135,0.96,Tomaso Albinoni,0.16,322.6,0.084,0.21830476675311414,A#,0.119,-21.254,Major,Classical,4-Apr,0.0,0.0453,84.087,MvOut.No,"Oboe Concerto in D Minor, Op. 9 No. 2: II. Adagio",0.0695
4136,0.98,Frédéric Chopin,0.294,316.604,0.152,0.23018908750411868,G#,0.113,-19.927,Major,Classical,4-Apr,0.0,0.0385,84.087,MvOut.No,"Grande valse brillante, Op. 18",0.319
4137,0.992,Wolfgang Amadeus Mozart,0.473,398.373,0.0741,0.09557037400871168,A,0.0695,-24.602,Major,Classical,3-Apr,21.0,0.0702,100.473,MvOut.No,"Piano Sonata No. 11 in A Major, K. 331: II. Menuetto - Trio - Remastered",0.694
4138,0.987,Johann Sebastian Bach,0.285,81.24,0.296,0.1999514249168345,G,0.157,-19.142,Major,Classical,3-Apr,38.0,0.0447,106.705,MvOut.No,"Goldberg Variations, BWV 988: Variation 27 a 2 Clav. Canone alla Nona - Remastered",0.961
4139,0.92,Richard Strauss,0.211,239.653,0.265,0.23477978769711919,C,0.1,-17.428,Major,Classical,4-Apr,1.0,0.0453,129.7,MvOut.No,"Symphonia domestica, Op. 53, TrV 209, Pt. 2: Finale. Sehr lebhaft (Live)",0.0897
4140,0.92,Lang Lang,0.287,239.653,0.0991,1.13e-05,F,0.1,-26.459,Major,Classical,4-Apr,38.0,0.0374,113.041,MvOut.No,The Nutcracker Suite,0.118
4141,0.994,Antonio Vivaldi,0.348,167.093,0.0088799999999999,1.13e-05,D,0.0997,-13.953,Major,Classical,4-Apr,40.0,0.0552,110.081,MvOut.No,"Laudate pueri Dominum, RV 600: Sit nomen Domini benedictum",0.0549
4142,0.96,Luciano Pavarotti,0.179,246.0,0.291,0.0226,E,0.33,-13.953,Major,Classical,4-Apr,30.0,0.0424,130.8218035401292,MvOut.No,"Pagliacci / Act 1: ""Recitar!...Vesti la giubba""",0.0397
4143,0.0417,Richie Kotzen,0.479,279.086,0.939,3.66e-06,B,0.323,-3.826,Minor,Classical,4-Apr,47.0,0.059,132.25,MvOut.No,The Damned,0.547
4144,0.965,César Franck,0.227,438.347,0.0306,0.278,D,0.133,-24.838,Major,Classical,3-Apr,33.0,0.0476,132.25,MvOut.No,"Violin Sonata in A Major, FWV 8: Recitativo - Fantasia: ben moderato - molto lento",0.0355
4145,0.993,Ludwig van Beethoven,0.278,428.0,0.0296,0.2852021449492791,G#,0.0898,-23.76,Major,Classical,4-Apr,30.0,0.0401,69.314,MvOut.No,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo - Fuga. Allegro ma non troppo",0.0611
4146,0.982,empty_field,0.241,428.0,0.11,5.51e-06,G,0.076,-25.837,Major,Classical,4-Apr,24.0,0.043,85.166,MvOut.No,"Piano Sonata No. 16 In G Major, Op. 31, No. 1: 3. Rondo (Allegretto) - Live",0.103
4147,0.945,Wolfgang Amadeus Mozart,0.364,308.427,0.205,5.51e-06,D,0.499,-16.808,Major,Classical,4-Apr,23.0,0.0467,85.166,MvOut.No,"Le nozze di Figaro, K. 492: Hai gia vinta la causa! Cosa sento!",0.275
4148,0.963,Ludwig van Beethoven,0.242,473.68,0.0287,0.0317,G#,0.17,-21.587,Major,Classical,4-Apr,0.0,0.0428,113.14299999999999,MvOut.No,"Fidelio, Op. 72, Act II: Gott! Welch' Dunkel hier! (Live)",0.0597
4149,0.936,Carl Maria von Weber,0.25,473.68,0.129,0.594,A#,0.118,-21.587,Major,Classical,4-Apr,39.0,0.0422,89.01,MvOut.No,"Euryanthe, J. 291: Overture",0.109
4150,0.895,Ludwig van Beethoven,0.325,523.587,0.332,2.18e-06,C,0.36,-11.926,Major,Classical,4-Apr,29.0,0.0344,86.037,MvOut.No,"Symphony No. 5 in C Minor, Op. 67: IV. Allegro",0.324
4151,0.986,Carlo Bergonzi,0.235,219.187,0.164,2.18e-06,F,0.0814,-15.409,Major,Classical,3-Apr,39.0,0.0379,82.01100000000001,MvOut.No,"Martha: M´apparì, tutt´amor",0.112
4152,0.989,Chris Thile,0.403,307.053,0.0735,0.0161,D#,0.102,-18.042,Minor,Classical,3-Apr,25.0,0.0536,82.01100000000001,MvOut.No,Stanley Ann,0.145
4153,0.949,Arnold Schoenberg,0.293,28.947,0.209,0.10330153609160875,D,0.119,-19.612,Minor,Classical,3-Apr,0.0,0.133,171.041,MvOut.No,"17 Piano Fragments: No. 5, —",0.292
4154,0.967,John Dowland,0.295,117.107,0.0247,0.13132718830591444,F#,0.0925,-18.485,Major,Classical,4-Apr,37.0,0.0455,83.189,MvOut.No,"Lady Rich, Her Galliard",0.482
4155,0.953,Jóhann Jóhannsson,0.597,102.058,0.269,0.15207110444571273,G,0.132,-18.485,Minor,Classical,3-Apr,39.0,0.0569,137.937,MvOut.No,Rowing,0.0984
4156,0.805,Howard Shore,0.0646,257.3151679642314,0.0883,0.0532,G,0.117,-20.109,Major,Classical,4-Apr,47.0,0.0447,65.689,MvOut.No,Samwise the Brave,0.0376
4157,0.925,Ludwig van Beethoven,0.207,83.227,0.0244,0.0532,C,0.0723,-24.88,Major,Classical,4-Apr,31.0,0.0373,98.554,MvOut.Yes,"Beethoven : Symphony No.6 in F major Op.68, 'Pastoral' : I Allegro, ma non troppo",0.0774
4158,0.996,Edvard Grieg,0.427,83.227,0.0204,0.0107,D#,0.274,-4.617,Major,Classical,1-Apr,30.0,0.0405,111.242,MvOut.No,"Lyric Pieces, Book 1, Op. 12: Arietta",0.346
4159,0.000205,Evergrey,0.453,340.573,0.947,0.0107,G#,0.289,-4.617,Major,Classical,4-Apr,40.0,0.0433,110.007,MvOut.No,King of Errors,0.285
4160,0.647,Jóhann Jóhannsson,0.125,165.96,0.46,0.177171120511151,F,0.0666,-12.369,Major,Classical,4-Apr,32.0,0.044,88.506,MvOut.Yes,Black Skulls,0.0358
4161,0.993,Ludwig van Beethoven,0.178,269.293,0.00309,0.0,C#,0.128,-6.713,Minor,Classical,4-Apr,27.0,0.0421,67.706,MvOut.No,"Piano Sonata No. 14 (quasi una Fantasia) in C-Sharp Minor, Op. 27 No.2 ""Moonlight"": I. Adagio sostenuto",0.0688
4162,0.789,Andrea Bocelli,0.385,273.96,0.488,0.0,D,0.0983,-6.713,Major,Classical,4-Apr,34.0,0.0358,147.679,MvOut.No,La luna che non c'e,0.239
4163,0.966,Johannes Brahms,0.172,203.765,0.0781,0.000889,C,0.119,-21.405,Major,Classical,4-Apr,36.0,0.0421,142.964,MvOut.No,"String Sextet No. 1 in B flat major, Op. 18: Andante ma moderato",0.0849
4164,0.000341,Blues Saraceno,0.529,203.765,0.825,0.000889,C#,0.121,-8.233,Minor,Classical,4-Apr,40.0,0.0433,142.964,MvOut.No,Heroes Dress in Black,0.434
4165,0.99,empty_field,0.304,199.067,0.0143,1.25e-05,G#,0.106,-23.764,Major,Classical,5-Apr,47.0,0.0404,148.583,MvOut.No,"Mendelssohns Lieder, S. 547: Auf Flugeln des Gesanges (from Op. 34, No. 2)",0.126
4166,0.951,Jacques Offenbach,0.394,89.787,0.168,1.25e-05,G,0.493,-23.764,Minor,Classical,4-Apr,0.0,0.0644,94.43700000000001,MvOut.No,"Les contes d'Hoffmann, Act III: Schlémil! (Live)",0.404
4167,0.935,Esa-Pekka Salonen,0.386,255.17466423442264,0.249,0.603,G#,0.188,-22.568,Major,Classical,4-Apr,0.0,0.0719,115.98899999999999,MvOut.No,Salonen Cello Concerto: III.,0.253
4168,0.956,Paul Dukas,0.382,233.36,0.349,3.01e-06,F,0.0657,-16.071,Minor,Classical,4-Apr,31.0,0.063,116.243,MvOut.No,L'apprenti sorcier (The Sorcerer's Apprentice),0.0951
4169,0.0664,Helloween,0.172,233.36,0.724,3.01e-06,G#,0.339,-7.208,Minor,Classical,3-Apr,48.0,0.0461,187.774,MvOut.Yes,Forever & One,0.392
4170,0.986,Gustav Mahler,0.117,530.12,0.0292,0.501,A,0.124,-17.007,Minor,Classical,4-Apr,9.0,0.0533,64.005,MvOut.No,"Symphony No.3 in D minor / Part 2: 4. Sehr langsam. Misterioso: ""O Mensch! Gib acht!""",0.0332
4171,0.964,Johann Sebastian Bach,0.0932,342.76,0.197,0.13885183406827137,G,0.153,-17.007,Major,Classical,4-Apr,43.0,0.0537,73.23899999999999,MvOut.No,"Bach, JS: Cantata No. 147, 'Herz und Mund und Tat und Leben', BWV147: Jesu, Joy of Man's Desiring",0.151
4172,0.964,Johann Sebastian Bach,0.242,116.04,0.0964,2.34e-05,C,0.109,-23.005,Minor,Classical,3-Apr,36.0,0.0415,80.848,MvOut.No,"Cello Suite No. 5 in C Minor, BWV 1011: III. Courante",0.728
4173,0.954,Giuseppe Verdi,0.258,439.173,0.0609,2.34e-05,D,0.14,-23.251,Major,Classical,4-Apr,0.0,0.0449,80.35600000000001,MvOut.No,"Macbeth, Act III: Che fate voi (Live)",0.0387
4174,0.995,Robert Schumann,0.291,235.932,0.00925,0.0016699999999999,G#,0.0753,-20.807,Major,Classical,3-Apr,0.0,0.0352,97.948,MvOut.No,"Fantasiestücke, Op. 12: No. 1, Des abends (Live)",0.0664
4175,0.986,Benjamin Britten,0.376,207.667,0.0422,0.0016699999999999,C,0.0682,-20.807,Major,Classical,4-Apr,25.0,0.042,122.565,MvOut.No,"Songs from ""Friday Afternoons"", Op.7: Old Abram Brown",0.0397
4176,0.995,Wolfgang Amadeus Mozart,0.376,411.227,0.012,2.36e-06,D#,0.0854,-20.127122822407085,Major,Classical,4-Apr,28.0,0.0422,110.303,MvOut.No,"Piano Sonata No.13 In B Flat, K.333: 2. Andante cantabile",0.2
4177,0.963,Carl Orff,0.2,112.52,0.0133,2.36e-06,D,0.0668,-24.111,Major,Classical,4-Apr,0.0,0.0469,89.458,MvOut.No,"Carmina Burana, III. Cour d'amours (Version for Soloists, Choruses, 2 Pianos & Perc.): In trutina",0.0415
4178,0.977,Christoph Willibald Gluck,0.122,370.333,0.064,0.0,F,0.109,-24.111,Major,Classical,3-Apr,39.0,0.0469,64.715,MvOut.No,Orfeo ed Euridice: Dance Of The Blessed Spirits from Orfeo ed Euridice,0.0983
4179,0.954,Richard Strauss,0.329,202.707,0.211,0.0,C#,0.111,-18.503,Major,Classical,3-Apr,0.0,0.149,174.51,MvOut.No,"Arabella, Op. 79, TrV 263, Act I: Hab' ich geträumt? (Live)",0.241
4180,0.944,Jan Dismas Zelenka,0.217,189.04,0.0765,0.477,B,0.111,-23.346,Minor,Classical,4-Apr,34.0,0.0367,109.365,MvOut.No,"The Lamentations of Jeremiah the Prophet. Lamentations for Holy Wednesday, ZWV 203: No. 1, Lamentatio I",0.0656
4181,0.928,Richard Wagner,0.223,189.04,0.405,0.10971812067702102,G,0.135,-13.074,Major,Classical,3-Apr,35.0,0.04,88.791,MvOut.No,"Die Walküre (The Valkyrie), WWV 86b, Act 3: Ride of the Valkyries",0.0947
4182,0.994,Johann Sebastian Bach,0.533,199.453,0.205,0.16397370488059013,G,0.0738,-16.913,Minor,Classical,4-Apr,29.0,0.0431,87.90799999999999,MvOut.No,"Fugue in G minor (the ""Little"")",0.672
4183,0.985,empty_field,0.276,200.213,0.101,0.20903356378961516,G,0.117,-23.42,Major,Classical,4-Apr,30.0,0.0637,95.037,MvOut.No,"Bach: Cello Suite No. 1 in G Major, BWV 1007: II. Allemande",0.765
4184,0.992,Johann Sebastian Bach,0.288,182.147,0.101,0.193,B,0.0908,-24.78,Minor,Classical,4-Apr,38.0,0.0522,77.531,MvOut.No,"Stanza BWV 855a ""The Children's Room"" - Re-Recorded Version",0.0368
4185,0.916,Sergei Prokofiev,0.223,114.96,0.0121,0.193,G#,0.175,-23.553,Major,Classical,3-Apr,24.0,0.0375,133.804,MvOut.No,"Peter and the Wolf, Op. 67: The Duck",0.0866
4186,0.995,empty_field,0.211,190.64,0.0714,0.11,G,0.0918,-23.553,Major,Classical,4-Apr,24.0,0.0465,109.054,MvOut.No,"Dolly, Op.56: Berceuse",0.0463
4187,0.993,Antonio Vivaldi,0.293,350.827,0.00966,0.11,F,0.0604,-12.301,Minor,Classical,4-Apr,52.0,0.0506,113.94200000000001,MvOut.No,Sposa son disprezzata,0.0394
4188,0.814,Nobuo Uematsu,0.185,239.88,0.309,0.10404036981568446,E,0.194,-12.301,Minor,Classical,4-Apr,40.0,0.0324,135.321,MvOut.No,"Not Alone (From ""Final Fantasy IX"")",0.163
4189,0.992,Miguel Llobet Solés,0.535,96.947,0.0557,0.17200090932666756,D,0.127,-20.807,Minor,Classical,4-Apr,41.0,0.0512,132.494,MvOut.No,Cançons Populars: El testament de n'Amèlia (Amèlia's Will),0.45
4190,0.995,Claude Debussy,0.219,265.0,0.00851,0.10249208249566336,D#,0.095,-19.84880587202404,Minor,Classical,4-Apr,28.0,0.0499,70.119,MvOut.No,"La Plus que Lente, L. 121",0.105
4191,0.994,Franz Liszt,0.222,161.36,0.0119,1.07e-05,G#,0.102,-11.951,Major,Classical,3-Apr,53.0,0.0357,72.774,MvOut.No,"Années de pèlerinage, 1ère année ""Suisse"", S. 160: No. 2. Au lac de Wallenstadt (At the Lake of Wallenstadt)",0.14
4192,0.22,Blues Saraceno,0.58,215.328,0.471,1.07e-05,E,0.113,-11.951,Minor,Classical,4-Apr,47.0,0.0322,90.99600000000001,MvOut.No,Grave Digger,0.349
4193,0.791,Paul Dukas,0.345,295.13398560774726,0.215,0.301,C#,0.1,-22.581,Major,Classical,4-Apr,38.0,0.0586,130.775,MvOut.Yes,The Sorcerer's Apprentice,0.0908
4194,0.938,Antonín Dvořák,0.118,492.64,0.0564,0.648,C#,0.116,-24.626,Major,Classical,4-Apr,42.0,0.0497,77.008,MvOut.No,"Romance for Violin and Orchestra in F Minor, Op. 11",0.043
4195,0.00276,DragonForce,0.21,492.64,0.937,0.0182,A,0.28,-4.839,Minor,Classical,4-Apr,35.0,0.126,199.97400000000002,MvOut.No,Cry For Eternity,0.136
4196,5.52e-05,Freedom Call,0.492,190.627,0.978,0.0173,D#,0.115,-3.552,Minor,Classical,4-Apr,43.0,0.106,91.744,MvOut.No,Hammer of the Gods,0.338
4197,0.995,Frédéric Chopin,0.432,107.493,0.0154,0.22145964055800185,E,0.101,-24.654,Major,Classical,4-Apr,29.0,0.0541,67.178,MvOut.No,Chopin : 24 Preludes Op.28 : No.9 in E major,0.0331
4198,0.864,New York Philharmonic,0.321,540.467,0.219,0.24624149945920173,A,0.128,-19.901,Minor,Classical,4-Apr,33.0,0.0411,138.995,MvOut.No,"Introduction and Rondo capriccioso, Op. 28",0.34
4199,0.986,empty_field,0.178,385.56,0.11,0.0239,C,0.102,-25.822,Minor,Classical,3-Apr,39.0,0.038,138.995,MvOut.No,Opening (Remix) - Specially Mixed for Your Personal Cassette Player,0.212
4200,0.795,Yo-Yo Ma,0.203,206.453,0.295,0.0239,D,0.309,-12.56,Major,Classical,3-Apr,22.0,0.0407,147.055,MvOut.No,Kuai Le,0.04
4201,0.987,Giacomo Puccini,0.181,167.787,0.114,0.0779,A#,0.1,-17.469,Minor,Classical,4-Apr,45.0,0.0501,168.13,MvOut.No,"Manon Lescaut / Act 2: ""In quelle trine morbide""",0.0383
4202,0.952,empty_field,0.282,229.52,0.17,0.000146,G,0.143,-22.984,Minor,Classical,4-Apr,0.0,0.0916,146.524,MvOut.No,"Les contes d'Hoffmann, Epilogue: Voilà quelle fut l'histoire de mes amours (Live)",0.0675
4203,0.952,Wolfgang Amadeus Mozart,0.212,264.867,0.233,2.37e-05,D#,0.309,-16.993,Major,Classical,3-Apr,24.0,0.0847,71.632,MvOut.No,"Die Zauberflöte, K. 620: Dies Bildnis sind bezaubernd schon",0.108
4204,0.766,Pyotr Ilyich Tchaikovsky,0.491,516.253,0.464,0.18937057877505567,G,0.309,-12.974,Major,Classical,4-Apr,37.0,0.0505,81.582,MvOut.No,"Symphony No. 6 in B Minor, Op. 74 ""Pathétique"": III. Allegro molto vivace",0.187
4205,0.895,Gustav Mahler,0.116,248.693,0.207,0.22168339486603303,A#,0.0971,-19.863,Minor,Classical,4-Apr,30.0,0.0459,77.17699999999999,MvOut.No,Symphony No.5 In C Sharp Minor: 2. Stürmisch bewegt. Mit größter Vehemenz - Bedeutend langsamer - Tempo I subito,0.083
4206,0.989,Ola Gjeilo,0.0932,248.693,0.0913,0.00195,D,0.0732,-24.334,Minor,Classical,4-Apr,34.0,0.0489,65.768,MvOut.No,Northern Lights,0.0329
4207,0.972,Wolfgang Amadeus Mozart,0.188,190.8,0.0896,0.00195,A#,0.142,-25.363,Major,Classical,4-Apr,34.0,0.0482,87.181,MvOut.No,"Requiem in D Minor, K. 626 (Süssmayr - Dutron 2016 completion): II. Sequentia - Tuba mirum",0.106
4208,0.977,Tan Dun,0.119,178.173,0.0531,0.313,D,0.298,-24.198,Minor,Classical,3-Apr,25.0,0.0432,86.626,MvOut.No,The Eternal Vow,0.108
4209,0.885,Sergei Prokofiev,0.108,261.3418053450198,0.0838,0.313,C,0.0693,-20.624,Major,Classical,4-Apr,2.0,0.0403,66.37899999999999,MvOut.No,"Symphony No. 5 in B-Flat Major, Op. 100: III. Adagio (Live)",0.0392
4210,0.937,Nobuo Uematsu,0.0651,143.987,0.182,0.0,B,0.0891,-16.401,Minor,Classical,4-Apr,40.0,0.0381,66.37899999999999,MvOut.Yes,Theme of Love (Final Fantasy IV),0.0527
4211,0.975,Wolfgang Amadeus Mozart,0.427,143.987,0.0697,0.0,D,0.629,-27.031,Major,Classical,4-Apr,0.0,0.122,86.31700000000001,MvOut.No,"La clemenza di Tito, K. 621, Act I: Ma chè? Sempre l'istesso",0.0993
4212,0.965,Howard Hanson,0.139,344.467,0.0565,0.19297483875790203,F,0.11,-22.987,Minor,Classical,4-Apr,25.0,0.0366,76.333,MvOut.No,"Symphony No. 2, Op. 30, ""Romantic"": I. Adagio - Allegro moderato",0.0376
4213,0.848,Antonín Dvořák,0.127,344.467,0.0832,0.16440388037126732,A,0.0883,-21.154,Major,Classical,4-Apr,37.0,0.0382,90.955,MvOut.No,"Serenade for Strings in E Major, Op. 22, B. 52: IV. Larghetto",0.0394
4214,0.99,Jeroen van Veen,0.366,240.4324556174963,0.0146,0.10781564466972143,E,0.328,-23.641,Minor,Classical,4-Apr,38.0,0.0496,76.931,MvOut.No,Sur le fil,0.297
4215,0.745,Antonio Vivaldi,0.489,521.627,0.173,0.18871958907112504,E,0.116,-15.65,Major,Classical,4-Apr,37.0,0.0449,108.54799999999999,MvOut.No,"The Four Seasons, Violin Concerto in E Major, RV 269 ""Spring"": I. Allegro",0.217
4216,0.972,Joe Hisaishi,0.162,521.627,0.0577,1.41e-06,G,0.11,-18.72,Major,Classical,4-Apr,36.0,0.0416,93.60600000000001,MvOut.No,HIGHLIGHTS FROM PRINCESS MONONOKE,0.0363
4217,0.932,Richard Strauss,0.3,278.027,0.237,1.41e-06,C,0.514,-16.838,Major,Classical,4-Apr,0.0,0.065,93.60600000000001,MvOut.No,"Arabella, Op. 79, TrV 263, Act III: Sie hier? So muss ich fragen, Arabella (Live)",0.141
4218,0.994,Claude Debussy,0.378,395.648,0.0134,0.16849012340063146,D#,0.0981,-20.521277329674323,Major,Classical,3-Apr,0.0,0.0483,70.75399999999999,MvOut.No,"La plus que lente, L. 121",0.0662
4219,0.986,Carl Stamitz,0.141,323.0,0.0414,0.19726821522109625,A#,0.107,-21.261,Major,Classical,3-Apr,38.0,0.0476,91.27600000000001,MvOut.No,Cello Concerto No. 1 in G Major: II. Romance: Andantino,0.0634
4220,0.983,Edvard Grieg,0.22,392.96,0.0285,0.24878122078274842,C#,0.0829,-21.261,Major,Classical,3-Apr,32.0,0.0402,140.405,MvOut.No,"Grieg: Piano Concerto in A Minor, Op. 16: II. Adagio",0.0359
4221,0.983,Ludwig van Beethoven,0.332,272.225,0.159,0.08681628319482426,D#,0.0911,-22.781,Major,Classical,4-Apr,0.0,0.0377,130.172,MvOut.No,"Eroica Variations in E-Flat Major, Op. 35: Finale. Alla fuga",0.256
4222,0.298,Trans-Siberian Orchestra,0.354,178.893,0.65,2.66e-06,D#,0.139,-8.131,Major,Classical,4-Apr,27.0,0.0331,150.38,MvOut.No,Requiem - The Fifth,0.338
4223,0.942,Alfonso X El Sabio,0.272,285.6517504731977,0.174,2.66e-06,C,0.195,-18.137,Major,Classical,3-Apr,30.0,0.0396,95.671,MvOut.No,"Cantiga No. 10, ""Rosa das rosas"": Por nos de dulta tirar (CSM 18)",0.525
4224,0.925,Gustav Mahler,0.263,402.96,0.144,0.692,F,0.0685,-17.352,Major,Classical,4-Apr,12.0,0.0396,128.172,MvOut.No,Symphony No. 3 in D Minor / Pt. 1: 1. Kräftig. Entscheiden,0.0642
4225,0.969,Maurice Ravel,0.148,402.96,0.0837,0.18824442929230192,G,0.159,-23.472,Major,Classical,4-Apr,24.0,0.0394,77.01100000000001,MvOut.No,Pavane for Dead Princess,0.0526
4226,0.915,Pyotr Ilyich Tchaikovsky,0.136,230.32,0.173,0.00869,E,0.0991,-21.625,Major,Classical,3-Apr,38.0,0.0383,83.404,MvOut.No,"The Nutcracker - Ballet, Op.71, Act II: No. 10 - The Kingdom of Sweets",0.0726
4227,0.969,Carlos Gardel,0.373,295.44,0.264,0.00869,G#,0.296,-7.393,Minor,Classical,4-Apr,49.0,0.0571,63.924,MvOut.No,Por Una Cabeza,0.435
4228,0.000553,Firewind,0.3,295.44,0.884,0.0,A#,0.065,-3.836,Major,Classical,4-Apr,52.0,0.0504,160.011,MvOut.No,Maniac,0.407
4229,0.981,Vladimir Ashkenazy,0.343,263.693,0.18,0.23949802652490162,D,0.173,-18.609,Major,Classical,3-Apr,36.0,0.0389,93.848,MvOut.No,"Piano Concerto No.2 in G Major, Op. 44: I. Allegro billante",0.038
4230,0.992,Frédéric Chopin,0.236,263.693,0.00839,0.18119257981834688,F#,0.0838,-26.233,Minor,Classical,4-Apr,24.0,0.0497,112.2872051772438,MvOut.No,"Nocturne in C sharp minor, Op.Posth.",0.156
4231,0.909,William Walton,0.222,402.2,0.327,0.11092430830760702,C,0.0905,-15.902,Major,Classical,4-Apr,27.0,0.0428,79.243,MvOut.No,Crown Imperial,0.176
4232,0.994,Frédéric Chopin,0.305,218.093,0.0272,0.23007142974447062,C#,0.115,-19.708,Minor,Classical,3-Apr,51.0,0.042,79.243,MvOut.No,"Waltz No. 7 in C-Sharp Minor, Op. 64, No. 2",0.151
4233,0.987,Frédéric Chopin,0.343,530.827,0.182,0.17262242137477604,G,0.151,-19.708,Minor,Classical,3-Apr,30.0,0.0417,67.339,MvOut.No,"Ballade No. 1 in G minor, Op. 23: Largo - Moderato - Meno mosso - Presto con fuoco",0.0844
4234,0.82,empty_field,0.279,278.10966011339633,0.254,0.519,F,0.151,-19.877,Major,Classical,3-Apr,33.0,0.0463,65.061,MvOut.No,"Boléro, M.81",0.385
4235,0.729,Henry Purcell,0.264,245.34582366821095,0.246,0.519,C#,0.0806,-16.504,Minor,Classical,3-Apr,43.0,0.0401,105.259,MvOut.No,"Sonata No. 3 in D Minor, Z. 792: II. Canzona. [Allegro] - Adagio",0.167
4236,0.959,Jacques Offenbach,0.362,184.169,0.108,1.31e-05,A,0.27,-25.825,Major,Classical,4-Apr,0.0,0.0872,81.135,MvOut.No,"Les contes d'Hoffmann, Act III: Je vois qu'on est en fête (Live)",0.134
4237,0.931,Ólafur Arnalds,0.221,184.169,0.093,0.605,D#,0.0757,-23.238,Major,Classical,4-Apr,44.0,0.0367,102.96,MvOut.No,0952 - Remastered 10th Anniversary Edition,0.127
4238,0.905,Arvo Pärt,0.126,332.839,0.0966,0.605,F,0.0951,-19.206,Minor,Classical,4-Apr,34.0,0.0413,82.311,MvOut.Yes,Silouans Song,0.035
4239,0.995,Robert Schumann,0.0819,292.8814589260775,0.0448,0.698,C,0.0693,-19.464,Major,Classical,4-Apr,50.0,0.0384,173.327,MvOut.No,"Schumann: 6 Studien in kanonischer Form, Op. 56: No. 1 Nicht zu schnell",0.255
4240,0.977,Erich Wolfgang Korngold,0.137,227.453,0.134,0.698,A#,0.0933,-19.464,Major,Classical,4-Apr,30.0,0.045,159.94899999999998,MvOut.No,"Die tote Stadt / Act 1: Glück, das mir verblieb (Mariettalied)",0.0361
4241,8.63e-05,Battle Beast,0.435,227.453,0.974,6.51e-05,F#,0.341,-4.248,Minor,Classical,4-Apr,28.0,0.0546,159.94899999999998,MvOut.No,Resurrection By Erection,0.406
